id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
KAT7	12	0.95941	0.98951	1.0	430	1	0.64378	5.6446e-05	0.00060928	0.008851	36	10	0.64378
STRAP	12	0.61475	0.90077	1.0	296	2	0.44618	6.3858e-05	0.00068853	0.009733	37	9	0.44618
MRPL33	12	0.99997	1.0	1.0	508	0	0.38028	8.3008e-05	0.0010452	0.014385	38	11	0.38028
MRPL11	12	0.99233	0.99681	1.0	468	0	0.38517	0.00018936	0.0017288	0.023183	39	8	0.38517
ZC3H4	12	0.60399	0.89704	1.0	292	2	0.44998	0.00022583	0.0022142	0.028245	40	9	0.44998
RC3H1	12	0.91297	0.98045	1.0	412	1	0.35807	0.0002292	0.0022142	0.028245	41	10	0.35807
HNRNPU	12	0.99584	0.99842	1.0	476	0	0.72219	0.00033047	0.0025808	0.032137	42	10	0.72219
C9orf163	12	0.99994	1.0	1.0	504	0	0.23655	0.00065709	0.0050575	0.061513	43	10	0.23655
ZC3H18	12	0.99975	0.99991	1.0	499	0	0.59844	0.00074318	0.006385	0.075245	44	9	0.59844
CHD7	12	0.89208	0.97486	1.0	403	1	0.31436	0.00076333	0.0064742	0.075245	45	10	0.31436
SMARCC1	12	0.98839	0.99582	1.0	460	1	0.3959	0.00082047	0.0070686	0.080367	46	10	0.3959
UQCC1	12	0.99537	0.99773	1.0	474	0	0.26079	0.0013583	0.012062	0.131423	47	9	0.26079
CCDC22	12	0.99962	0.99984	1.0	496	0	0.32628	0.0015683	0.014112	0.147617	48	9	0.32628
KAT8	9	0.9958	0.99643	1.0	475	0	0.42186	0.0020948	0.010447	0.11625	49	7	0.42186
LRPPRC	12	0.99807	0.99918	1.0	487	0	0.3734	0.002104	0.017491	0.179366	50	9	0.3734
ZNF236	9	0.83527	0.94905	1.0	382	1	0.29859	0.0026971	0.014023	0.147617	51	7	0.29859
GPAA1	12	0.9804	0.99334	1.0	446	1	0.39608	0.0027334	0.018382	0.184884	52	8	0.39608
ETV4	12	0.99962	0.99984	1.0	497	0	0.24273	0.0030349	0.019571	0.193127	53	9	0.24273
FADS2	12	0.95219	0.98834	1.0	428	1	0.31422	0.0031161	0.020215	0.195788	54	9	0.31422
SPI1	12	0.48383	0.85244	1.0	251	3	0.37832	0.0033319	0.022048	0.205343	55	7	0.37832
SNAI3-AS1	12	0.68817	0.923	1.0	323	2	0.23833	0.0035373	0.022315	0.205343	56	9	0.23833
ST3GAL4	12	0.99097	0.99635	1.0	466	0	0.23752	0.0037105	0.022662	0.205343	57	9	0.23752
TIPARP	12	0.89765	0.97578	1.0	404	2	0.31988	0.0039192	0.023742	0.205343	58	9	0.31988
RFX7	12	0.87932	0.9726	1.0	395	1	0.3246	0.0039334	0.023742	0.205343	59	9	0.3246
UBA2	12	0.88542	0.97455	1.0	398	2	0.46771	0.004	0.023752	0.205343	60	7	0.46771
TEN1	12	0.98417	0.99397	1.0	452	1	0.20484	0.0042735	0.024921	0.210221	61	9	0.20484
EIF4A1	9	0.99896	0.99896	1.0	490	0	0.48094	0.0045191	0.02395	0.205343	62	7	0.48094
CCDC43	12	0.81421	0.96396	1.0	376	1	0.3954	0.0045405	0.025961	0.215519	63	9	0.3954
EML2	12	0.99271	0.99696	1.0	469	0	0.28049	0.0062929	0.035878	0.293191	64	9	0.28049
POMGNT2	12	0.98945	0.99615	1.0	463	1	0.2275	0.0067141	0.038949	0.313392	65	8	0.2275
WRAP53	12	0.80133	0.9614	1.0	371	1	0.25357	0.0074231	0.042645	0.337926	66	8	0.25357
SMARCA4	12	0.90491	0.97723	1.0	410	2	0.29901	0.0086039	0.048183	0.376112	67	8	0.29901
CERS6	12	0.96174	0.98986	1.0	434	1	0.25696	0.0098627	0.061715	0.463804	68	8	0.25696
PEX6	12	0.99793	0.99907	1.0	486	0	0.24881	0.0099033	0.062647	0.463804	69	8	0.24881
SRCAP	12	0.90227	0.97579	1.0	405	2	0.3026	0.011119	0.068799	0.499748	70	8	0.3026
RNF113A	12	0.35232	0.77491	1.0	210	4	0.22138	0.011331	0.071791	0.507387	71	6	0.22138
RXRB	12	0.70954	0.92489	1.0	337	1	0.2387	0.011438	0.071791	0.507387	72	8	0.2387
RPS9	9	0.62107	0.87444	1.0	298	1	0.24124	0.01179	0.056504	0.434585	73	7	0.24124
NDUFS3	9	0.92936	0.96923	1.0	420	1	0.32951	0.013206	0.062964	0.463804	74	6	0.32951
PBRM1	12	0.99996	1.0	1.0	507	0	0.29491	0.013572	0.076982	0.529759	75	8	0.29491
DNLZ	12	0.92429	0.98319	1.0	418	2	0.27117	0.014694	0.078904	0.535933	76	8	0.27117
LOC100506990	9	0.99748	0.99743	1.0	485	0	0.4618	0.015173	0.07615	0.529759	77	5	0.4618
DMTF1	12	0.97582	0.9925	1.0	440	1	0.24791	0.015354	0.084383	0.558634	78	8	0.24791
NFYC	12	0.90282	0.97579	1.0	407	2	0.1514	0.015385	0.084383	0.558634	79	6	0.1514
ZNF512B	12	0.72051	0.93174	1.0	338	2	0.16689	0.018507	0.094082	0.600131	80	8	0.16689
FAM65A	12	0.84671	0.96763	1.0	384	1	0.25654	0.018591	0.094082	0.600131	81	8	0.25654
SIX4	12	0.99527	0.99772	1.0	473	0	0.1619	0.018674	0.095241	0.600131	82	8	0.1619
IRF9	12	0.67166	0.91894	1.0	312	2	0.2506	0.018888	0.095241	0.600131	83	8	0.2506
MCM3	12	0.78258	0.95841	1.0	365	1	0.26001	0.019471	0.097995	0.606919	84	8	0.26001
GRB2	12	0.8702	0.97166	1.0	393	2	-0.050358	0.019576	0.098639	0.606919	85	5	-0.050358
IREB2	12	0.58451	0.89392	1.0	287	1	0.21565	0.02161	0.1031	0.626973	86	8	0.21565
ZNF281	12	0.93139	0.98562	1.0	422	1	0.1517	0.022136	0.10552	0.627149	87	6	0.1517
HTRA1	12	0.63156	0.90895	1.0	302	2	0.191	0.022149	0.10552	0.627149	88	8	0.191
TGIF1	12	0.36878	0.7924	1.0	215	2	0.20193	0.02434	0.11637	0.668878	89	8	0.20193
ZFP36L2	12	0.42778	0.8258	1.0	234	1	0.17528	0.024616	0.11638	0.668878	90	8	0.17528
SIX5	12	0.98804	0.99581	1.0	459	1	0.22271	0.02465	0.11638	0.668878	91	7	0.22271
BARX1	12	0.95961	0.98985	1.0	431	1	0.20603	0.026615	0.12905	0.733639	92	7	0.20603
EMP3	12	0.53387	0.87562	1.0	268	3	0.22747	0.028018	0.13095	0.736392	93	7	0.22747
GPS2	12	0.72454	0.9342	1.0	340	3	0.17223	0.029146	0.13408	0.742705	94	8	0.17223
PHF20	12	0.99703	0.99875	1.0	482	0	0.16224	0.029464	0.13491	0.742705	95	8	0.16224
LSM12	12	0.88759	0.97485	1.0	400	1	0.27819	0.030776	0.14031	0.755393	96	7	0.27819
VPS29	12	0.99615	0.99842	1.0	477	0	0.19852	0.030845	0.14155	0.755393	97	8	0.19852
PAX9	12	0.99645	0.99843	1.0	479	0	0.2339	0.030987	0.14155	0.755393	98	7	0.2339
POLE3	12	0.92394	0.98319	1.0	417	1	0.21475	0.034879	0.15454	0.798359	99	7	0.21475
APOE	12	0.9897	0.99616	1.0	464	0	0.14705	0.035487	0.1557	0.798359	100	6	0.14705
TSPYL4	12	0.90348	0.97624	1.0	408	2	0.13376	0.035554	0.1557	0.798359	101	5	0.13376
IRF2BP2	12	0.99618	0.99842	1.0	478	0	0.19289	0.0389	0.19212	0.962205	102	7	0.19289
CCDC115	12	0.28838	0.7433	1.0	183	5	0.12158	0.039375	0.19518	0.962205	103	5	0.12158
FAM134C	12	0.98764	0.99581	1.0	458	1	0.040171	0.039385	0.19518	0.962205	104	3	0.040171
MLLT1	12	0.8543	0.96881	1.0	386	1	0.17634	0.039801	0.19686	0.962205	105	7	0.17634
CDIPT	12	0.69806	0.92427	1.0	333	3	0.19096	0.040446	0.19955	0.966345	106	7	0.19096
ATP13A1	12	0.68759	0.92299	1.0	322	3	0.053302	0.041864	0.20307	0.974355	107	5	0.053302
HIST1H2BI	12	0.58308	0.89392	1.0	286	2	0.2129	0.045672	0.21219	0.99091	108	7	0.2129
COPS3	12	0.69337	0.923	1.0	326	2	0.16958	0.04695	0.21219	0.99091	109	6	0.16958
ZNF219	12	0.80304	0.96208	1.0	372	2	0.24139	0.047941	0.2122	0.99091	110	7	0.24139
SURF1	12	0.30831	0.74922	1.0	196	4	0.077129	0.049597	0.21644	1.0	111	6	0.077129
NRBP1	12	0.38662	0.80075	1.0	224	2	0.21398	0.050232	0.22093	1.0	112	6	0.21398
GAGE12B	6	0.59403	0.81429	1.0	290	1	0.26985	0.056919	0.15226	0.798359	113	4	0.26985
OTX1	12	0.98883	0.99582	1.0	462	1	0.15238	0.057261	0.23083	1.0	114	7	0.15238
FAM110D	12	0.69595	0.923	1.0	330	3	0.17112	0.058246	0.23362	1.0	115	6	0.17112
MGAT1	12	0.90267	0.97579	1.0	406	2	0.1692	0.058816	0.23363	1.0	116	6	0.1692
TAF8	12	0.98623	0.99498	1.0	456	1	0.20098	0.063098	0.24108	1.0	117	7	0.20098
FRYL	12	0.70496	0.92428	1.0	336	3	0.20225	0.064348	0.24109	1.0	118	7	0.20225
ZBTB17	12	0.964	0.99042	1.0	435	1	0.19245	0.064932	0.2442	1.0	119	7	0.19245
RAP1GAP	12	0.78857	0.95892	1.0	367	2	0.15802	0.066009	0.24656	1.0	120	6	0.15802
FLAD1	12	0.99112	0.9966	1.0	467	0	0.18259	0.070215	0.25737	1.0	121	7	0.18259
WFDC1	12	0.79721	0.96139	1.0	370	2	0.07783	0.070295	0.25737	1.0	122	5	0.07783
TADA2A	12	0.99026	0.99634	1.0	465	0	0.24462	0.07153	0.25819	1.0	123	7	0.24462
RTEL1	9	0.98478	0.99201	1.0	453	0	0.26363	0.072419	0.22125	1.0	124	5	0.26363
B3GNT2	12	0.99461	0.99741	1.0	472	0	0.11082	0.072493	0.2582	1.0	125	6	0.11082
TMEM50A	12	0.68137	0.92299	1.0	317	3	0.20898	0.073283	0.2606	1.0	126	7	0.20898
LOC102723582	3	0.92995	0.93007	1.0	421	0	0.38959	0.075651	0.16918	0.859022	127	2	0.38959
RAB20	12	0.88429	0.97454	1.0	397	2	0.14543	0.077136	0.27127	1.0	128	7	0.14543
PSMD12	12	0.74196	0.94523	1.0	351	3	0.23122	0.078187	0.28141	1.0	129	7	0.23122
LIN52	12	0.51771	0.87122	1.0	260	2	0.080718	0.078476	0.28141	1.0	130	5	0.080718
RRBP1	12	0.7755	0.95626	1.0	362	1	0.19996	0.078805	0.28142	1.0	131	7	0.19996
CCDC93	9	0.99717	0.99742	1.0	483	0	0.22076	0.081447	0.23987	1.0	132	5	0.22076
ZNF484	12	0.2244	0.67331	1.0	158	4	-0.023035	0.084157	0.29363	1.0	133	4	-0.023035
ZBTB2	12	0.1676	0.59174	1.0	141	5	-0.17587	0.088572	0.30343	1.0	134	4	-0.17587
UCKL1-AS1	6	0.92363	0.94367	1.0	416	0	0.17022	0.096331	0.27278	1.0	135	3	0.17022
GAGE1	12	0.99451	0.99741	1.0	471	0	0.17581	0.098588	0.32144	1.0	136	7	0.17581
ZNF410	12	0.5368	0.87904	1.0	269	3	0.056633	0.098655	0.32144	1.0	137	5	0.056633
GMEB1	12	0.97756	0.99278	1.0	441	1	0.079517	0.10141	0.33257	1.0	138	5	0.079517
SCAMP2	12	0.98867	0.99582	1.0	461	1	0.11582	0.10312	0.33439	1.0	139	6	0.11582
MARVELD3	12	0.56245	0.88774	1.0	281	3	0.14151	0.10545	0.33591	1.0	140	6	0.14151
MDH1	12	0.91599	0.98102	1.0	413	2	0.14182	0.1112	0.34001	1.0	141	6	0.14182
ZMAT5	12	0.5762	0.89081	1.0	285	3	0.070876	0.11653	0.35939	1.0	142	4	0.070876
MLXIPL	12	0.37808	0.79736	1.0	219	3	0.1095	0.11905	0.36894	1.0	143	6	0.1095
PHB2	6	0.87526	0.91641	1.0	394	1	0.41366	0.11954	0.33688	1.0	144	4	0.41366
CREG2	12	0.94883	0.98834	1.0	426	1	0.045103	0.12019	0.3773	1.0	145	5	0.045103
CHP1	12	0.4708	0.84442	1.0	247	3	0.12456	0.12132	0.38219	1.0	146	6	0.12456
CHAF1B	12	0.75118	0.9475	1.0	355	2	0.079556	0.1217	0.38219	1.0	147	4	0.079556
SIX6	12	0.69397	0.923	1.0	327	3	0.17435	0.12386	0.3822	1.0	148	6	0.17435
IQCF1	12	0.46347	0.84301	1.0	243	4	0.066908	0.12905	0.39156	1.0	149	6	0.066908
PET117	12	0.50723	0.86464	1.0	255	3	0.1107	0.12958	0.39156	1.0	150	6	0.1107
CCDC101	12	0.56909	0.88873	1.0	282	1	0.12862	0.13002	0.39561	1.0	151	5	0.12862
DNAH17	12	0.15334	0.57965	1.0	139	4	-0.050171	0.1324	0.39894	1.0	152	5	-0.050171
CTU2	12	0.54802	0.88029	1.0	276	3	0.088037	0.13289	0.39894	1.0	153	6	0.088037
LOC101930085	9	0.68363	0.89804	1.0	320	1	0.092571	0.13341	0.40363	1.0	154	5	0.092571
PARP3	12	0.92178	0.98318	1.0	415	1	0.092572	0.13542	0.40089	1.0	155	4	0.092572
TRIM38	12	0.96501	0.99042	1.0	436	1	0.084499	0.13576	0.40089	1.0	156	6	0.084499
YTHDC1	12	0.81859	0.96397	1.0	378	2	0.17774	0.13816	0.41725	1.0	157	6	0.17774
HHEX	12	0.67369	0.92032	1.0	314	2	0.10574	0.13992	0.43178	1.0	158	5	0.10574
HARBI1	12	0.95446	0.98923	1.0	429	1	0.1241	0.14369	0.43179	1.0	159	6	0.1241
VPS72	12	0.61931	0.90336	1.0	297	1	0.10311	0.14496	0.43179	1.0	160	6	0.10311
DNAJC5G	12	0.77186	0.95625	1.0	360	3	0.11974	0.14646	0.43264	1.0	161	6	0.11974
PHF23	12	0.92897	0.98494	1.0	419	2	0.1518	0.14992	0.43547	1.0	162	6	0.1518
MID1	12	0.54589	0.87905	1.0	274	3	0.10699	0.15107	0.43548	1.0	163	6	0.10699
TAOK1	12	0.32034	0.75999	1.0	201	3	0.025836	0.15131	0.43548	1.0	164	5	0.025836
KDM3B	12	0.88765	0.97485	1.0	401	2	0.018127	0.15162	0.43548	1.0	165	5	0.018127
CTCF	12	0.94217	0.98781	1.0	425	1	0.1321	0.15165	0.43548	1.0	166	6	0.1321
ABCA1	12	0.96127	0.98985	1.0	433	1	0.085485	0.15193	0.43548	1.0	167	6	0.085485
SETD1A	12	0.99699	0.99873	1.0	481	0	0.15186	0.15571	0.44135	1.0	168	6	0.15186
ELOF1	12	0.3058	0.74922	1.0	194	5	-0.00093084	0.15655	0.45491	1.0	169	3	-0.00093084
AKAP9	12	0.11886	0.53505	1.0	123	4	0.10513	0.15688	0.45492	1.0	170	6	0.10513
USP32P2	12	0.73736	0.94144	1.0	348	1	0.20104	0.16073	0.46304	1.0	171	5	0.20104
BCL6	12	0.43046	0.82581	1.0	236	4	0.17717	0.16463	0.46568	1.0	172	6	0.17717
CAMKK2	9	0.98157	0.98928	1.0	447	0	0.083499	0.1658	0.4519	1.0	173	4	0.083499
P4HA2-AS1	12	0.82688	0.96583	1.0	381	2	0.00598	0.16584	0.46569	1.0	174	5	0.00598
ZNF177	12	0.80931	0.96274	1.0	374	2	0.10916	0.17506	0.49622	1.0	175	6	0.10916
ZNF157	12	0.41524	0.81552	1.0	232	2	0.057709	0.17927	0.49623	1.0	176	5	0.057709
FAM20A	12	0.086625	0.48102	1.0	105	5	0.074966	0.1797	0.49725	1.0	177	5	0.074966
ISX-AS1	12	0.60023	0.89704	1.0	291	3	-0.003347	0.1832	0.50025	1.0	178	4	-0.003347
TRPM4	12	0.6808	0.92299	1.0	316	2	0.10108	0.18648	0.50315	1.0	179	6	0.10108
ZNF3	12	0.30373	0.7475	1.0	192	2	0.016805	0.19234	0.50994	1.0	180	5	0.016805
RPS6	6	0.80919	0.88639	1.0	373	1	0.20159	0.19286	0.40631	1.0	181	3	0.20159
FBXL8	12	0.31616	0.75313	1.0	199	4	0.060344	0.20198	0.53233	1.0	182	4	0.060344
GPBP1L1	12	0.21525	0.67202	1.0	155	5	0.029764	0.20806	0.54006	1.0	183	5	0.029764
C16orf62	12	0.98313	0.99335	1.0	450	1	0.1836	0.21251	0.5522	1.0	184	6	0.1836
LOC100270746	12	0.35621	0.77801	1.0	212	4	0.046112	0.21562	0.56252	1.0	185	6	0.046112
C21orf59	12	0.3852	0.80074	1.0	222	2	0.10932	0.21998	0.56851	1.0	186	6	0.10932
CYP2C18	12	0.38264	0.80074	1.0	221	4	0.055102	0.22168	0.5725	1.0	187	5	0.055102
TMEM253	12	0.48074	0.84988	1.0	250	3	0.08111	0.22378	0.58196	1.0	188	5	0.08111
RPUSD4	12	0.98209	0.99335	1.0	448	1	0.16026	0.22385	0.58196	1.0	189	6	0.16026
COPS2	12	0.34261	0.7731	1.0	206	4	0.090254	0.22456	0.58196	1.0	190	6	0.090254
ACTR3	12	0.85104	0.96764	1.0	385	1	0.068443	0.22781	0.58509	1.0	191	5	0.068443
H1F0	12	0.74824	0.94653	1.0	353	3	0.063003	0.22786	0.58509	1.0	192	4	0.063003
ARID4B	12	0.73098	0.93869	1.0	341	3	0.11228	0.23151	0.59068	1.0	193	6	0.11228
MYNN	12	0.013817	0.16498	1.0	67	6	-0.15248	0.23287	0.59069	1.0	194	4	-0.15248
CCNI2	12	0.33782	0.76731	1.0	205	3	0.070013	0.23632	0.59379	1.0	195	4	0.070013
SOD1	12	0.68267	0.92299	1.0	318	3	0.090269	0.23693	0.5938	1.0	196	6	0.090269
A1BG-AS1	12	0.75244	0.94888	1.0	356	3	0.097736	0.2381	0.59698	1.0	197	5	0.097736
AGPAT4	12	0.15912	0.58514	1.0	140	4	-0.0067454	0.24224	0.60014	1.0	198	5	-0.0067454
SMARCA1	12	0.65694	0.9159	1.0	308	2	0.00031322	0.25019	0.60988	1.0	199	5	0.00031322
PGAP3	12	0.93949	0.98722	1.0	423	1	0.039165	0.25091	0.60988	1.0	200	5	0.039165
EWSR1	12	0.039984	0.35415	1.0	84	5	-0.174	0.25263	0.60989	1.0	201	3	-0.174
KIAA0895	12	0.9794	0.99334	1.0	445	1	-0.039949	0.25667	0.61123	1.0	202	5	-0.039949
AP1G1	12	0.41868	0.81553	1.0	233	3	-0.042188	0.26238	0.61575	1.0	203	2	-0.042188
TNFRSF4	12	0.62367	0.90337	1.0	299	2	0.047585	0.27007	0.63327	1.0	204	5	0.047585
TMEM88	12	0.27213	0.72769	1.0	175	5	-0.074338	0.27372	0.63411	1.0	205	2	-0.074338
PSORS1C3	12	0.45702	0.83843	1.0	242	3	0.10719	0.27542	0.63642	1.0	206	4	0.10719
ATP6V1G2	12	0.84502	0.96763	1.0	383	2	0.031038	0.28111	0.6468	1.0	207	3	0.031038
FAM71B	12	0.68953	0.923	1.0	325	2	0.086918	0.28459	0.65125	1.0	208	4	0.086918
MPDU1	12	0.68629	0.92299	1.0	321	2	0.018941	0.28903	0.6539	1.0	209	5	0.018941
TMEM214	12	0.99902	0.99942	1.0	491	0	0.065986	0.29153	0.65807	1.0	210	3	0.065986
ACAT2	12	0.46445	0.84302	1.0	244	4	0.073038	0.2958	0.66328	1.0	211	5	0.073038
CBX2	12	0.38093	0.79908	1.0	220	4	-0.012275	0.30257	0.668	1.0	212	3	-0.012275
CPSF4	12	0.25485	0.71177	1.0	169	4	0.00035231	0.30523	0.67059	1.0	213	4	0.00035231
EXOC7	12	0.46985	0.84441	1.0	246	4	0.049037	0.30674	0.67335	1.0	214	4	0.049037
PLCG1-AS1	12	0.085523	0.47819	1.0	104	4	0.036221	0.31033	0.67592	1.0	215	4	0.036221
AGPAT6	12	0.61306	0.90076	1.0	295	3	0.063742	0.32352	0.67776	1.0	216	5	0.063742
TIGD5	12	0.33431	0.76552	1.0	202	3	0.041894	0.32483	0.67859	1.0	217	5	0.041894
RSRP1	12	0.97109	0.99111	1.0	437	1	0.018119	0.32648	0.6786	1.0	218	4	0.018119
HIST1H3F	12	0.091963	0.48627	1.0	107	6	-0.1164	0.32929	0.68506	1.0	219	2	-0.1164
EGLN2	12	0.58778	0.89393	1.0	289	3	0.017317	0.33203	0.68507	1.0	220	4	0.017317
HGFAC	12	0.52114	0.87349	1.0	262	4	0.012389	0.33263	0.68507	1.0	221	5	0.012389
OR13C2	12	0.39544	0.8042	1.0	228	4	0.016047	0.33746	0.68672	1.0	222	3	0.016047
RALGAPB	12	0.29065	0.74509	1.0	184	4	0.02238	0.34454	0.68778	1.0	223	4	0.02238
POC5	12	0.087449	0.48102	1.0	106	6	-0.14813	0.34504	0.68778	1.0	224	3	-0.14813
ARPC4	12	0.21083	0.66893	1.0	154	4	-0.047367	0.34917	0.68779	1.0	225	4	-0.047367
ZIM2	12	0.69756	0.923	1.0	332	2	-0.063197	0.34993	0.68779	1.0	226	5	-0.063197
ZFPM1	12	0.092237	0.48799	1.0	108	6	-0.12082	0.35001	0.68779	1.0	227	3	-0.12082
CUL7	12	0.35395	0.77491	1.0	211	3	0.026571	0.35171	0.68779	1.0	228	5	0.026571
EPHA2	12	0.21903	0.6733	1.0	157	5	-0.011092	0.35282	0.69216	1.0	229	5	-0.011092
HERPUD2	12	0.1048	0.49778	1.0	115	5	-0.083111	0.35297	0.69216	1.0	230	4	-0.083111
ZFP36L1	12	0.27792	0.7317	1.0	180	5	0.097746	0.35572	0.69323	1.0	231	5	0.097746
LAS1L	9	0.38921	0.74506	1.0	226	3	0.041947	0.35655	0.66733	1.0	232	4	0.041947
STX4	12	0.43369	0.83028	1.0	239	3	-0.058024	0.35747	0.6993	1.0	233	3	-0.058024
SLC29A2	12	0.4805	0.84988	1.0	249	3	0.031685	0.35929	0.70026	1.0	234	5	0.031685
WWP1	12	0.34608	0.77311	1.0	209	3	0.044596	0.36992	0.70758	1.0	235	4	0.044596
RFX1	12	0.28273	0.73475	1.0	182	4	-0.051181	0.37379	0.71333	1.0	236	2	-0.051181
SLC35F5	12	0.15322	0.57965	1.0	138	5	-0.0070038	0.3863	0.72835	1.0	237	5	-0.0070038
ZNF830	12	0.01204	0.15817	1.0	64	7	-0.37265	0.38804	0.73036	1.0	238	4	-0.37265
CHD2	12	0.391	0.80256	1.0	227	4	-0.025038	0.39265	0.73262	1.0	239	5	-0.025038
TCP10	12	0.51608	0.87122	1.0	257	4	0.030722	0.39726	0.74441	1.0	240	3	0.030722
NFYA	12	0.98527	0.99448	1.0	454	1	0.023668	0.39938	0.7473	1.0	241	4	0.023668
AXIN1	12	0.76006	0.9541	1.0	357	3	0.098943	0.39987	0.7473	1.0	242	5	0.098943
CARM1	12	0.317	0.75314	1.0	200	5	-0.014091	0.40184	0.7473	1.0	243	4	-0.014091
MROH2A	12	0.27469	0.73169	1.0	176	3	-0.017698	0.40572	0.74838	1.0	244	4	-0.017698
RALGAPA2	12	0.11857	0.53504	1.0	122	4	0.036064	0.41524	0.75405	1.0	245	4	0.036064
EPB41	12	0.23635	0.68815	1.0	162	5	0.023308	0.41911	0.75564	1.0	246	4	0.023308
BAG6	12	0.86778	0.97051	1.0	390	2	-0.015112	0.41956	0.75564	1.0	247	5	-0.015112
BCAT2	12	0.69528	0.923	1.0	329	2	0.064436	0.41974	0.75669	1.0	248	3	0.064436
RBM22	12	0.52473	0.8735	1.0	264	4	-0.10064	0.42268	0.75865	1.0	249	4	-0.10064
