id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
CCDC22	12	0.98348	0.99733	1.0	469	0	0.588	0.00026735	4.4581e-05	0.000729	32	11	0.588
WDR82	12	0.99985	1.0	1.0	510	0	0.59328	0.00037836	8.4209e-05	0.001335	33	11	0.59328
HNF1A	12	0.76672	0.95708	1.0	365	1	0.58594	0.00041792	9.4116e-05	0.001448	34	10	0.58594
RPUSD4	12	0.99966	1.0	1.0	506	0	0.4459	0.00057308	0.00013374	0.001999	35	11	0.4459
IBA57	12	0.99765	0.99985	1.0	496	0	0.42758	0.00059776	0.00014365	0.002087	36	9	0.42758
CCDC101	12	0.85398	0.97632	1.0	395	1	0.30856	0.00063784	0.00015356	0.002171	37	11	0.30856
SP5	12	0.99678	0.99971	1.0	494	0	0.27348	0.00078888	0.00020309	0.002785	38	10	0.27348
SOX12	12	0.76322	0.95523	1.0	362	1	0.53171	0.00082693	0.000213	0.002785	39	11	0.53171
PEX6	12	0.99927	0.99999	1.0	504	0	0.42347	0.0008384	0.000213	0.002785	40	10	0.42347
IRF2BP2	12	0.97983	0.99682	1.0	461	0	0.34226	0.00089508	0.00023281	0.002899	41	10	0.34226
LRPPRC	12	0.95747	0.98722	1.0	435	1	0.40908	0.0009692	0.00023281	0.002899	42	9	0.40908
MGAT1	12	0.99985	1.0	1.0	511	0	0.35069	0.0011036	0.00027244	0.003314	43	10	0.35069
ARPC5L	12	0.67931	0.94408	1.0	329	2	0.41668	0.0013744	0.00032198	0.003827	44	9	0.41668
OTX2	12	0.9855	0.99771	1.0	472	0	0.38877	0.0016694	0.00046067	0.00535	45	10	0.38877
SIX4	12	0.88437	0.97931	1.0	405	1	0.38285	0.0017696	0.00047058	0.00535	46	9	0.38285
MTF1	12	0.81449	0.96442	1.0	377	2	0.44811	0.0019848	0.0005003	0.005567	47	8	0.44811
RN7SK	6	0.99743	0.99975	1.0	495	0	0.42451	0.0025655	0.00079751	0.00869	48	6	0.42451
ETV4	12	0.96448	0.98871	1.0	444	1	0.3277	0.0030006	0.00081733	0.008724	49	9	0.3277
BARX1	12	0.99117	0.99858	1.0	481	0	0.3449	0.0037168	0.0011145	0.011658	50	10	0.3449
SALL2	12	0.71093	0.94488	1.0	343	2	0.46071	0.0042959	0.0013226	0.013563	51	7	0.46071
ZFP36L1	12	0.85038	0.97593	1.0	393	1	0.38249	0.0046135	0.0013919	0.014	52	9	0.38249
TAF8	12	0.58526	0.91673	1.0	303	3	0.29234	0.0049746	0.0015504	0.015112	53	8	0.29234
PMFBP1	12	0.54222	0.90735	1.0	290	1	0.60481	0.0052351	0.0015603	0.015112	54	8	0.60481
RPS6	6	0.76562	0.87663	1.0	363	1	0.72175	0.0052355	0.0030761	0.022371	55	5	0.72175
TNFRSF8	12	0.93283	0.98243	1.0	419	1	0.33489	0.0054093	0.0015901	0.01512	56	10	0.33489
CAMKK2	9	0.94008	0.98422	1.0	422	0	0.31504	0.00586	0.0020359	0.018047	57	8	0.31504
CCDC115	12	0.94196	0.98536	1.0	424	1	0.55782	0.0060883	0.0018972	0.017375	58	10	0.55782
FRY	12	0.98249	0.99683	1.0	466	0	0.36857	0.0063035	0.0019269	0.017375	59	9	0.36857
C21orf59	12	0.36992	0.8514	1.0	220	2	0.38934	0.0063376	0.0019269	0.017375	60	8	0.38934
RALGAPB	12	0.75097	0.95441	1.0	357	2	0.43263	0.007292	0.002551	0.021144	61	10	0.43263
POLE3	12	0.97484	0.99513	1.0	454	0	0.40964	0.0073391	0.002561	0.021144	62	8	0.40964
RC3H1	12	0.99386	0.9993	1.0	485	0	0.29491	0.0074037	0.0025709	0.021144	63	10	0.29491
AGPAT6	12	0.98471	0.99771	1.0	471	0	0.36081	0.0079888	0.0026204	0.021144	64	8	0.36081
NFYA	12	0.80625	0.96268	1.0	376	2	0.25088	0.0080591	0.0026699	0.021144	65	5	0.25088
CDKN2A-AS1	12	0.98992	0.9983	1.0	477	0	0.25748	0.0080811	0.0026798	0.021144	66	10	0.25748
PIGS	12	0.9981	0.99988	1.0	499	0	0.34106	0.0082031	0.0026897	0.021144	67	10	0.34106
TFRC	12	0.89851	0.98055	1.0	409	1	0.34317	0.008304	0.0027393	0.021144	68	9	0.34317
TADA2A	12	0.9523	0.98675	1.0	431	1	0.32066	0.0083519	0.0027492	0.021144	69	8	0.32066
STK40	12	0.99002	0.9983	1.0	478	0	0.29079	0.0086314	0.0028483	0.021589	70	9	0.29079
USP22	12	0.98183	0.99683	1.0	464	0	0.27137	0.0091965	0.0031157	0.022371	71	9	0.27137
CCNI2	12	0.99301	0.99917	1.0	483	0	0.25339	0.0093278	0.0031554	0.022371	72	9	0.25339
YTHDC1	12	0.4828	0.89131	1.0	268	2	0.61324	0.0097145	0.0031653	0.022371	73	8	0.61324
CCS	12	0.97451	0.99496	1.0	452	0	0.32499	0.0097614	0.0031653	0.022371	74	9	0.32499
ZBTB17	12	0.97189	0.9936	1.0	449	0	0.56225	0.011762	0.0040173	0.028014	75	9	0.56225
DDX28	12	0.52543	0.90209	1.0	283	2	0.17158	0.012122	0.004255	0.029281	76	7	0.17158
LRRC8A	12	0.71852	0.94658	1.0	345	1	0.26351	0.012651	0.0047999	0.032317	77	9	0.26351
MLXIPL	12	0.73682	0.95035	1.0	351	2	0.29761	0.013306	0.0048197	0.032317	78	9	0.29761
SNX19	12	0.67231	0.94294	1.0	326	2	0.29435	0.013624	0.0049287	0.032629	79	9	0.29435
USP39	9	0.67576	0.90501	1.0	328	2	0.03659	0.014128	0.0067417	0.041969	80	3	0.03659
ZNF410	12	0.98558	0.99771	1.0	473	0	0.29908	0.015307	0.0064445	0.041969	81	9	0.29908
BCL9L	12	0.92049	0.98191	1.0	412	1	0.24919	0.016868	0.006821	0.041969	82	9	0.24919
KDM6A	12	0.53174	0.90417	1.0	285	3	0.36502	0.016898	0.006821	0.041969	83	8	0.36502
USP32P2	12	0.64236	0.93739	1.0	319	2	0.38722	0.016913	0.006821	0.041969	84	7	0.38722
CEBPA	12	0.55044	0.9087	1.0	293	2	0.27469	0.017132	0.006821	0.041969	85	9	0.27469
IRS4	12	0.3606	0.85139	1.0	217	4	0.35731	0.017391	0.0070587	0.042927	86	7	0.35731
PSMD12	12	0.79507	0.96198	1.0	372	2	0.50578	0.01827	0.0072668	0.043684	87	9	0.50578
MCM3	12	0.68661	0.94487	1.0	333	2	0.42837	0.019508	0.0080296	0.047721	88	8	0.42837
RFX7	12	0.54068	0.90734	1.0	288	3	0.31044	0.021652	0.0092977	0.054606	89	7	0.31044
FADS2	12	0.69146	0.94487	1.0	334	2	0.31245	0.022167	0.0093968	0.054606	90	8	0.31245
MCM5	12	0.29112	0.80223	1.0	182	4	0.04404	0.02698	0.011913	0.067603	91	5	0.04404
SOD1	12	0.93803	0.98461	1.0	420	1	0.37654	0.027186	0.011913	0.067603	92	8	0.37654
COPS4	12	0.3114	0.81769	1.0	187	4	0.033203	0.027731	0.012091	0.067603	93	5	0.033203
FAM65A	12	0.97467	0.99513	1.0	453	0	0.29101	0.028169	0.01228	0.067603	94	8	0.29101
ATG4D	12	0.40502	0.85687	1.0	239	2	0.32326	0.028271	0.01228	0.067603	95	7	0.32326
KAT8	9	0.59842	0.88086	1.0	308	1	0.15349	0.02918	0.015925	0.086561	96	4	0.15349
VEZF1	12	0.9783	0.99682	1.0	458	0	0.18328	0.033324	0.016054	0.086561	97	9	0.18328
HAVCR1	12	0.5109	0.89659	1.0	279	2	0.29333	0.034837	0.018333	0.096902	98	9	0.29333
GRB2	12	0.81621	0.96442	1.0	378	1	0.36199	0.035078	0.018343	0.096902	99	7	0.36199
PHF20	12	0.06795	0.51714	1.0	93	2	0.25766	0.040259	0.023316	0.119045	100	8	0.25766
TEN1	12	0.70527	0.94488	1.0	338	2	0.27696	0.041052	0.023445	0.119045	101	8	0.27696
TAF2	9	0.39556	0.82092	1.0	234	2	0.49739	0.041983	0.02188	0.11443	102	5	0.49739
STX4	12	0.32477	0.82095	1.0	197	4	0.0047781	0.042148	0.024138	0.121388	103	5	0.0047781
EIF3G	9	0.13192	0.55114	1.0	122	2	0.2985	0.042955	0.023058	0.119045	104	6	0.2985
SUMO2	12	0.95423	0.98676	1.0	434	1	0.29448	0.045921	0.027001	0.131621	105	7	0.29448
LOC105375800	12	0.93107	0.98243	1.0	418	1	0.31736	0.046301	0.027011	0.131621	106	8	0.31736
RPS9	9	0.74618	0.92869	1.0	355	1	0.3187	0.047338	0.025902	0.129016	107	6	0.3187
POMGNT2	12	0.99299	0.99917	1.0	482	0	0.28761	0.047813	0.028488	0.134287	108	8	0.28761
TCP10	12	0.9829	0.99732	1.0	467	0	0.25403	0.047817	0.028488	0.134287	109	7	0.25403
LOC100506990	9	0.095637	0.50741	1.0	102	3	0.45083	0.048358	0.02718	0.131621	110	5	0.45083
SURF1	12	0.83351	0.97086	1.0	387	2	0.22228	0.048442	0.028844	0.134287	111	7	0.22228
CSK	12	0.9906	0.99846	1.0	479	0	0.23978	0.051094	0.029072	0.134287	112	8	0.23978
PSORS1C3	12	0.43313	0.87198	1.0	246	3	0.22763	0.051867	0.029399	0.134287	113	7	0.22763
FRYL	12	0.39443	0.85686	1.0	233	2	0.13803	0.052057	0.029528	0.134287	114	5	0.13803
FNTB	12	0.75975	0.95523	1.0	361	2	0.2567	0.052121	0.029528	0.134287	115	8	0.2567
HAPLN4	12	0.69591	0.94487	1.0	336	2	0.23746	0.05432	0.030538	0.137685	116	8	0.23746
UBA2	12	0.48177	0.89131	1.0	266	1	0.26263	0.054954	0.031063	0.138856	117	7	0.26263
MYBBP1A	12	0.99862	0.99993	1.0	501	0	0.27915	0.056292	0.031985	0.141763	118	8	0.27915
EEF1DP3	6	0.89772	0.95904	1.0	408	0	0.32898	0.056919	0.042565	0.169936	119	4	0.32898
FARSA	9	0.83095	0.94684	1.0	385	1	0.38882	0.057178	0.034719	0.152588	120	6	0.38882
IREB2	12	0.85843	0.97633	1.0	397	1	0.298	0.061771	0.035145	0.153174	121	7	0.298
APOE	12	0.28775	0.80222	1.0	181	2	0.30379	0.063369	0.03563	0.154006	122	7	0.30379
CARM1	12	0.20156	0.70565	1.0	146	4	0.094892	0.06429	0.036126	0.154867	123	5	0.094892
CHAF1B	12	0.23042	0.73886	1.0	156	2	0.23506	0.067395	0.039355	0.163397	124	8	0.23506
MRPL11	12	0.77239	0.95777	1.0	368	2	0.32951	0.068469	0.039365	0.163397	125	7	0.32951
HOXD13	12	0.9845	0.99755	1.0	470	0	0.292	0.069078	0.039365	0.163397	126	7	0.292
LOC646471	12	0.99423	0.99942	1.0	487	0	0.25652	0.069272	0.039365	0.163397	127	8	0.25652
ZNF281	12	0.69401	0.94487	1.0	335	1	0.29147	0.069805	0.03992	0.164396	128	8	0.29147
EIF5A	12	0.70908	0.94488	1.0	342	2	0.40854	0.070133	0.040346	0.164852	129	7	0.40854
STK11	12	0.9977	0.99985	1.0	497	0	0.19964	0.071577	0.041376	0.167751	130	7	0.19964
RALGAPA2	12	0.38215	0.85465	1.0	229	2	0.26297	0.072433	0.041763	0.168015	131	8	0.26297
EGFR	12	0.37972	0.85465	1.0	228	2	0.19939	0.073779	0.042991	0.170337	132	7	0.19939
TUT1	6	0.37152	0.70168	1.0	221	2	0.25297	0.076214	0.058684	0.199297	133	3	0.25297
ZNF207	9	0.020861	0.23206	1.0	62	4	-0.10595	0.077065	0.048301	0.183055	134	3	-0.10595
COPS3	12	0.37522	0.85464	1.0	225	2	0.20777	0.0787	0.045557	0.178334	135	8	0.20777
GCOM1	12	0.95219	0.98675	1.0	430	1	0.24539	0.07996	0.046023	0.178334	136	7	0.24539
VPS29	12	0.48612	0.89131	1.0	271	3	0.26043	0.080491	0.046033	0.178334	137	8	0.26043
ZNF860	12	0.32034	0.81916	1.0	194	3	0.21477	0.083141	0.046597	0.179195	138	8	0.21477
GAPDH	12	0.55674	0.9099	1.0	295	1	0.20911	0.084009	0.047677	0.182009	139	8	0.20911
IQCF1	12	0.45831	0.87903	1.0	254	2	0.25289	0.084697	0.049986	0.186732	140	8	0.25289
HIST1H2BK	12	0.96404	0.98871	1.0	443	1	0.12273	0.084702	0.049986	0.186732	141	5	0.12273
EHD2	12	0.99576	0.99965	1.0	492	0	0.19715	0.085439	0.053057	0.191406	142	6	0.19715
SLC4A1AP	12	0.37915	0.85465	1.0	227	3	0.29182	0.085817	0.053057	0.191406	143	7	0.29182
HNRNPU	12	0.026337	0.30902	1.0	66	5	0.2586	0.086926	0.053057	0.191406	144	6	0.2586
RDH14	12	0.79791	0.96198	1.0	373	2	0.23258	0.088125	0.053067	0.191406	145	7	0.23258
UQCC1	12	0.86185	0.97682	1.0	399	1	0.22782	0.089193	0.053067	0.191406	146	8	0.22782
TMEM253	12	0.86638	0.97723	1.0	401	1	0.25933	0.091173	0.053621	0.192082	147	7	0.25933
CYB5D1	12	0.99512	0.99957	1.0	490	0	0.17267	0.092831	0.054196	0.192418	148	7	0.17267
ZNF236	9	0.85273	0.94804	1.0	394	1	0.19904	0.094031	0.070047	0.219735	149	5	0.19904
RSRP1	12	0.68425	0.94487	1.0	331	2	0.17903	0.094079	0.054592	0.192418	150	8	0.17903
FAM110D	12	0.87972	0.97861	1.0	403	1	0.22283	0.094362	0.055177	0.192418	151	8	0.22283
RABIF	12	0.23574	0.7497	1.0	159	3	0.02441	0.094553	0.055187	0.192418	152	6	0.02441
RTEL1	9	0.52891	0.8578	1.0	284	1	0.32328	0.094685	0.070057	0.219735	153	6	0.32328
PHF23	12	0.60347	0.9266	1.0	310	2	0.13661	0.095424	0.055791	0.193237	154	6	0.13661
IGF2R	12	0.15457	0.67524	1.0	129	3	0.23672	0.096952	0.057069	0.196363	155	7	0.23672
FARSB	9	0.85655	0.94804	1.0	396	1	0.023284	0.097906	0.072791	0.222631	156	4	0.023284
RRBP1	12	0.93905	0.985	1.0	421	1	0.20116	0.097907	0.058565	0.199297	157	8	0.20116
SCAMP2	12	0.91956	0.9819	1.0	411	1	0.17733	0.099959	0.060299	0.202156	158	8	0.17733
HIST1H2BH	12	0.75097	0.95441	1.0	358	2	0.24186	0.10014	0.060299	0.202156	159	7	0.24186
SIX6	12	0.94676	0.98629	1.0	427	1	0.13023	0.10199	0.062885	0.206879	160	6	0.13023
CHP1	12	0.4686	0.8901	1.0	262	3	0.24585	0.10344	0.062885	0.206879	161	7	0.24585
MIR100HG	12	0.35945	0.85139	1.0	216	2	0.039093	0.10498	0.062894	0.206879	162	5	0.039093
MLLT1	12	0.94656	0.98629	1.0	426	1	0.15802	0.1066	0.064222	0.209926	163	8	0.15802
SENP3-EIF4A1	12	0.32333	0.82095	1.0	196	4	0.19971	0.10807	0.065391	0.211693	164	7	0.19971
TFDP1	12	0.12787	0.64129	1.0	120	4	-0.06255	0.10991	0.066372	0.211693	165	4	-0.06255
ZNF506	12	0.40064	0.85687	1.0	238	3	0.14628	0.11162	0.066382	0.211693	166	8	0.14628
MAU2	12	0.65276	0.93957	1.0	323	2	0.28228	0.11212	0.066382	0.211693	167	7	0.28228
CUL7	12	0.51456	0.8966	1.0	282	2	0.1792	0.11435	0.070394	0.219735	168	7	0.1792
WDHD1	12	0.20942	0.71623	1.0	149	2	0.11932	0.11598	0.071424	0.219735	169	5	0.11932
CBX2	12	0.96794	0.99168	1.0	446	1	0.22283	0.11607	0.071424	0.219735	170	6	0.22283
CDIPT	12	0.31378	0.8177	1.0	189	4	-0.019695	0.1163	0.071424	0.219735	171	5	-0.019695
TNFRSF4	12	0.97744	0.99663	1.0	456	0	0.22197	0.1178	0.074832	0.227542	172	7	0.22197
CTCF	12	0.82016	0.96524	1.0	380	1	0.16121	0.12034	0.075268	0.227545	173	8	0.16121
RFX8	12	0.48776	0.89222	1.0	272	3	0.19574	0.12273	0.077834	0.23395	174	6	0.19574
TM4SF5	12	0.99531	0.99957	1.0	491	0	0.24305	0.1236	0.079746	0.238327	175	6	0.24305
FBXL8	12	0.98308	0.99732	1.0	468	0	0.23551	0.12413	0.0804	0.238916	176	7	0.23551
ZNF833P	12	0.95961	0.98777	1.0	437	1	0.20927	0.1267	0.086473	0.24852	177	7	0.20927
CSNK1A1	12	0.90991	0.98148	1.0	410	1	0.25525	0.12982	0.086473	0.24852	178	7	0.25525
MDH1	12	0.62164	0.93443	1.0	316	1	0.2904	0.13044	0.086483	0.24852	179	7	0.2904
EWSR1	12	0.473	0.8913	1.0	263	3	0.27577	0.13196	0.086483	0.24852	180	7	0.27577
COA6	12	0.59991	0.92487	1.0	309	3	0.20237	0.1324	0.086483	0.24852	181	7	0.20237
FAM134C	12	0.82211	0.96591	1.0	381	1	0.11528	0.13283	0.086483	0.24852	182	6	0.11528
HHEX	12	0.76771	0.95708	1.0	366	2	0.27695	0.13378	0.089891	0.252786	183	7	0.27695
SPAG7	12	0.99418	0.99941	1.0	486	0	0.21006	0.13467	0.089901	0.252786	184	7	0.21006
RXRB	12	0.23221	0.74044	1.0	157	4	0.063282	0.13472	0.089901	0.252786	185	5	0.063282
KLF6	12	0.0038977	0.11969	1.0	39	7	-0.30238	0.13498	0.089901	0.252786	186	1	-0.30238
ZNF217	12	0.95799	0.98722	1.0	436	1	0.3987	0.13962	0.093012	0.260134	187	7	0.3987
BACH1	12	0.99071	0.99854	1.0	480	0	0.24687	0.14416	0.10815	0.295914	188	7	0.24687
TEFM	12	0.62472	0.93443	1.0	317	2	0.1617	0.14679	0.10816	0.295914	189	6	0.1617
KDM3B	12	0.18889	0.69866	1.0	141	4	0.086341	0.14809	0.10861	0.295914	190	6	0.086341
LIN52	12	0.98209	0.99683	1.0	465	0	0.20747	0.14849	0.10919	0.295914	191	6	0.20747
SETD1A	12	0.25726	0.76462	1.0	170	3	0.09006	0.15014	0.10919	0.295914	192	6	0.09006
FAM24B-CUZD1	12	0.88319	0.97911	1.0	404	1	0.14337	0.15151	0.1092	0.295914	193	6	0.14337
MID1	12	0.23632	0.7497	1.0	160	2	0.18248	0.15338	0.11635	0.313672	194	6	0.18248
ST3GAL4	12	0.56757	0.91243	1.0	300	3	0.24675	0.15584	0.11714	0.314162	195	7	0.24675
POC5	12	0.74392	0.95268	1.0	352	1	0.23247	0.15772	0.11818	0.315335	196	7	0.23247
SYTL3	12	0.30665	0.81108	1.0	186	4	0.19215	0.16073	0.11947	0.315335	197	7	0.19215
PAX9	12	0.67482	0.94295	1.0	327	2	-0.017131	0.16101	0.11947	0.315335	198	5	-0.017131
PDGFA	12	0.84256	0.97397	1.0	391	2	0.15807	0.16282	0.12179	0.315335	199	6	0.15807
NRBP1	12	0.45969	0.87903	1.0	255	3	0.26562	0.16342	0.12239	0.315335	200	7	0.26562
LSS	12	0.80247	0.96199	1.0	374	2	0.18641	0.16362	0.12239	0.315335	201	7	0.18641
AP2M1	12	0.86154	0.97682	1.0	398	1	0.24511	0.16379	0.1224	0.315335	202	7	0.24511
FOXB1	12	0.22596	0.73469	1.0	154	1	0.19065	0.16407	0.1224	0.315335	203	7	0.19065
GNB2L1	12	0.48558	0.89131	1.0	270	3	0.33517	0.16492	0.12308	0.315542	204	7	0.33517
FLAD1	12	0.74527	0.95334	1.0	353	2	0.19581	0.1673	0.13065	0.333312	205	7	0.19581
ZNF177	12	0.23308	0.74045	1.0	158	4	0.21522	0.173	0.15765	0.400259	206	7	0.21522
KMT2D	12	0.97402	0.99443	1.0	451	0	0.18865	0.17568	0.16008	0.400612	207	6	0.18865
PET117	12	0.99623	0.99966	1.0	493	0	0.1852	0.17681	0.16009	0.400612	208	7	0.1852
ADNP	12	0.97153	0.99312	1.0	448	0	0.18814	0.17734	0.16009	0.400612	209	7	0.18814
CTU2	12	0.86549	0.97723	1.0	400	1	0.10581	0.18089	0.16399	0.406466	210	6	0.10581
GNAT2	12	0.4664	0.88885	1.0	259	3	0.013666	0.18163	0.16399	0.406466	211	4	0.013666
ABCA1	12	0.77355	0.95778	1.0	370	2	0.1753	0.18788	0.17327	0.421212	212	7	0.1753
DCPS	12	0.97913	0.99682	1.0	460	0	0.25363	0.1881	0.17327	0.421212	213	7	0.25363
PPP1R10	12	0.065033	0.51492	1.0	91	4	0.14832	0.18931	0.17395	0.421212	214	6	0.14832
A1BG-AS1	12	0.54329	0.90869	1.0	292	3	0.20212	0.19011	0.17395	0.421212	215	7	0.20212
WRAP53	12	0.98619	0.99772	1.0	475	0	0.082782	0.19172	0.17396	0.421212	216	5	0.082782
NR1H3	12	0.31172	0.81769	1.0	188	3	0.18436	0.1929	0.17517	0.422184	217	7	0.18436
SPI1	12	0.98608	0.99771	1.0	474	0	0.12339	0.19539	0.179	0.427508	218	6	0.12339
ISX-AS1	12	0.47684	0.8913	1.0	265	3	0.1357	0.19755	0.17901	0.427508	219	6	0.1357
SMARCE1	12	0.064254	0.51491	1.0	90	4	0.14337	0.19871	0.18045	0.42898	220	4	0.14337
MED20	12	0.46199	0.8813	1.0	257	3	0.15247	0.20162	0.19142	0.452993	221	6	0.15247
DNAJB14	12	0.27372	0.77927	1.0	177	2	0.21373	0.20406	0.19305	0.454803	222	6	0.21373
TMEM88	12	0.49699	0.89584	1.0	276	3	0.057527	0.2066	0.19578	0.459153	223	5	0.057527
SIX5	12	0.50225	0.89585	1.0	277	2	0.13878	0.21012	0.19737	0.460828	224	4	0.13878
THOP1	12	0.64125	0.93656	1.0	318	1	0.21029	0.21337	0.19859	0.461612	225	6	0.21029
TSPYL4	12	0.14133	0.64989	1.0	123	5	-0.072134	0.21848	0.20128	0.462087	226	3	-0.072134
B3GNT2	12	0.51101	0.89659	1.0	280	3	-0.07116	0.21946	0.20128	0.462087	227	4	-0.07116
C16orf62	12	0.050482	0.45349	1.0	86	4	-0.04034	0.22447	0.20273	0.462087	228	5	-0.04034
ADAP1	12	0.4682	0.89009	1.0	261	3	0.12472	0.22596	0.20435	0.462087	229	6	0.12472
EEF1D	12	0.46089	0.87903	1.0	256	3	0.1969	0.22644	0.20436	0.462087	230	7	0.1969
LINC01602	3	0.75808	0.86857	1.0	359	0	0.43342	0.22844	0.21616	0.462087	231	2	0.43342
HIST1H2BG	12	0.25667	0.76462	1.0	169	4	0.10797	0.22866	0.20634	0.462087	232	6	0.10797
SMARCA5	12	0.096592	0.56964	1.0	103	4	0.19331	0.23073	0.20635	0.462087	233	6	0.19331
VHL	12	0.59651	0.9239	1.0	306	2	0.13405	0.2318	0.20635	0.462087	234	6	0.13405
CABIN1	12	0.74576	0.95334	1.0	354	2	0.13807	0.23564	0.21008	0.462087	235	7	0.13807
ZNF146	12	0.06591	0.51604	1.0	92	5	0.056473	0.24011	0.21561	0.462087	236	5	0.056473
RPP14	12	0.33319	0.82595	1.0	201	3	0.19468	0.24094	0.21717	0.462087	237	6	0.19468
ARPC4	12	0.8933	0.98007	1.0	406	1	0.11977	0.24405	0.21912	0.462087	238	6	0.11977
TMEM138	12	0.12516	0.64128	1.0	114	5	0.081813	0.24511	0.21912	0.462087	239	6	0.081813
BPTF	12	0.75086	0.95441	1.0	356	1	0.19533	0.24543	0.21912	0.462087	240	7	0.19533
LOC101930085	9	0.25015	0.7114	1.0	168	2	0.041834	0.24576	0.21358	0.462087	241	3	0.041834
CUL5	12	0.099929	0.57585	1.0	107	5	-0.010252	0.24656	0.21913	0.462087	242	5	-0.010252
ZNF219	12	0.92196	0.98191	1.0	413	1	0.15389	0.24738	0.21913	0.462087	243	7	0.15389
TMEM50A	12	0.60996	0.92925	1.0	312	2	0.071573	0.24795	0.21913	0.462087	244	5	0.071573
DMRTA2	12	0.26161	0.76463	1.0	172	4	0.03894	0.24999	0.21913	0.462087	245	6	0.03894
CNPY3	12	0.36372	0.85139	1.0	218	1	0.12013	0.2504	0.21913	0.462087	246	7	0.12013
