id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
SQLE	12	1.0	1.0	1.0	512	0	0.74872	1.7347e-07	4.9535e-06	8.9e-05	17	12	0.74872
ZBTB17	12	1.0	1.0	1.0	511	0	0.99727	1.7467e-07	4.9535e-06	8.9e-05	18	12	0.99727
PBRM1	12	0.99963	1.0	1.0	490	0	0.74687	2.8017e-07	4.9535e-06	8.9e-05	19	10	0.74687
TAF2	9	0.95355	0.98887	1.0	386	0	0.90615	3.6195e-07	4.9535e-06	8.9e-05	20	8	0.90615
CERS6	12	1.0	1.0	1.0	509	0	0.65314	3.8272e-07	4.9535e-06	8.9e-05	21	12	0.65314
CHD7	12	1.0	1.0	1.0	508	0	0.88713	5.6509e-07	4.9535e-06	8.9e-05	22	12	0.88713
EIF4A1	9	0.99921	0.99991	1.0	483	0	0.75861	7.2736e-07	4.9535e-06	8.9e-05	23	9	0.75861
PRDM10	12	1.0	1.0	1.0	507	0	0.53863	7.5992e-07	4.9535e-06	8.9e-05	24	12	0.53863
SIX4	12	1.0	1.0	1.0	503	0	0.58359	9.6624e-07	4.9535e-06	8.9e-05	25	12	0.58359
MRPL33	12	0.99999	1.0	1.0	502	0	0.5389	1.1677e-06	4.9535e-06	8.9e-05	26	12	0.5389
LSS	12	0.99992	1.0	1.0	496	0	0.632	1.4951e-06	4.9535e-06	8.9e-05	27	12	0.632
KAT7	12	0.61475	0.90932	1.0	203	2	0.74511	1.5603e-06	4.9535e-06	8.9e-05	28	9	0.74511
STRAP	12	0.99987	1.0	1.0	492	0	0.52918	2.0092e-06	4.9535e-06	8.9e-05	29	11	0.52918
MTF1	12	0.99988	1.0	1.0	494	0	0.55927	2.426e-06	1.486e-05	0.000229	30	12	0.55927
FARSB	9	0.99996	0.99999	1.0	499	0	0.83657	2.4905e-06	0.00046067	0.006652	31	9	0.83657
SMARCA1	12	0.98458	0.99768	1.0	438	0	0.6821	2.7789e-06	1.486e-05	0.000229	32	11	0.6821
RALGAPB	12	0.54222	0.89122	1.0	185	1	0.69218	2.8151e-06	1.486e-05	0.000229	33	11	0.69218
GAPDH	12	1.0	1.0	1.0	504	0	0.59152	3.0718e-06	1.486e-05	0.000229	34	12	0.59152
FARSA	9	0.99991	0.99997	1.0	495	0	0.87362	3.6468e-06	0.00046067	0.006652	35	9	0.87362
SP5	12	0.99992	1.0	1.0	497	0	0.51241	3.651e-06	1.486e-05	0.000229	36	12	0.51241
MRPL11	12	0.99482	0.99951	1.0	462	0	0.86793	3.7009e-06	0.00083714	0.010419	37	11	0.86793
NDUFS3	9	0.99189	0.99884	1.0	452	0	0.7805	5.6159e-06	0.00047058	0.006652	38	8	0.7805
SMARCC1	12	0.50225	0.87348	1.0	172	2	0.83912	6.8135e-06	0.00087677	0.010419	39	10	0.83912
FRY	12	0.99148	0.99894	1.0	450	0	0.45195	6.8504e-06	0.00087677	0.010419	40	11	0.45195
ARID1A	12	0.99996	1.0	1.0	498	0	0.49186	8.1933e-06	0.00087677	0.010419	41	12	0.49186
IRF2BP2	12	0.99698	0.99974	1.0	469	0	0.6478	1.6182e-05	0.00088667	0.010419	42	11	0.6478
IBA57	12	0.99998	1.0	1.0	501	0	0.32673	2.2276e-05	0.00089658	0.010419	43	12	0.32673
WDR18	12	0.99575	0.99955	1.0	464	0	0.52724	2.7546e-05	0.00089658	0.010419	44	11	0.52724
CCDC22	12	0.99981	1.0	1.0	491	0	0.55787	2.7677e-05	0.00089658	0.010419	45	11	0.55787
GTF3A	12	0.99996	1.0	1.0	500	0	0.47962	3.7383e-05	0.0009164	0.010419	46	12	0.47962
CCDC115	12	0.99921	0.99995	1.0	484	0	0.44077	7.3061e-05	0.0010749	0.011961	47	11	0.44077
PDCD10	12	0.98794	0.99861	1.0	443	0	0.51386	0.00022583	0.0015405	0.015694	48	11	0.51386
BACH1	12	0.99824	0.99986	1.0	478	0	0.57814	0.00026021	0.0015504	0.015694	49	11	0.57814
NR1H3	12	0.99928	0.99995	1.0	486	0	0.56178	0.00029079	0.0015504	0.015694	50	11	0.56178
TEF	12	0.99853	0.99988	1.0	480	0	0.42899	0.00031195	0.0015603	0.015694	51	10	0.42899
ONECUT1	12	0.98221	0.99725	1.0	436	0	0.40992	0.00032845	0.0015603	0.015694	52	10	0.40992
WDR82	12	0.91956	0.97947	1.0	356	1	0.42948	0.00060642	0.0041362	0.039403	53	10	0.42948
RC3H1	12	0.99819	0.99986	1.0	477	0	0.43483	0.00080853	0.0043244	0.039403	54	10	0.43483
EBP	12	0.93977	0.98569	1.0	368	1	0.51425	0.00085803	0.0043541	0.039403	55	10	0.51425
ZFP36L2	12	0.85235	0.9721	1.0	324	1	0.32846	0.00094298	0.0044036	0.039403	56	11	0.32846
ATG4D	12	0.90588	0.97613	1.0	350	1	0.51286	0.00099509	0.0044928	0.039403	57	9	0.51286
RPUSD4	12	0.99736	0.9998	1.0	471	0	0.48682	0.0010275	0.0045126	0.039403	58	10	0.48682
CCDC93	9	0.76023	0.92531	1.0	266	1	0.7137	0.0011148	0.0033436	0.032994	59	8	0.7137
LRPPRC	12	0.99809	0.99986	1.0	475	0	0.43713	0.001213	0.0046414	0.039403	60	11	0.43713
SOD1	12	0.8543	0.9721	1.0	325	1	0.53016	0.0012409	0.0046513	0.039403	61	8	0.53016
PEX6	12	0.94313	0.9857	1.0	373	1	0.44359	0.001341	0.0046711	0.039403	62	9	0.44359
DNLZ	12	0.79744	0.96168	1.0	296	1	0.44752	0.0016345	0.0049882	0.041012	63	9	0.44752
RFX7	12	0.99667	0.99971	1.0	467	0	0.52661	0.0016831	0.0050575	0.041012	64	11	0.52661
NR5A1	12	0.96	0.98937	1.0	395	1	0.46967	0.0017284	0.0050971	0.041012	65	8	0.46967
MLLT1	12	0.97538	0.99625	1.0	426	0	0.29253	0.001855	0.0057015	0.04518	66	10	0.29253
EPHA2	12	0.84017	0.97023	1.0	322	1	0.45497	0.0025402	0.009793	0.075472	67	10	0.45497
IGF2R	12	0.99844	0.99987	1.0	479	0	0.43949	0.0025863	0.0098129	0.075472	68	9	0.43949
TMEM88	12	0.94771	0.98696	1.0	377	1	0.29546	0.0029219	0.04629	0.305726	69	9	0.29546
CCDC43	12	0.84822	0.97148	1.0	323	1	0.48555	0.0031279	0.0463	0.305726	70	10	0.48555
PET117	12	0.99921	0.99995	1.0	485	0	0.31473	0.0032353	0.0463	0.305726	71	10	0.31473
ZC3H4	12	0.99962	1.0	1.0	489	0	0.47259	0.003909	0.047539	0.305726	72	10	0.47259
ETV4	12	0.99131	0.99893	1.0	449	0	0.47606	0.0042127	0.047608	0.305726	73	9	0.47606
SMARCA4	12	0.99772	0.99985	1.0	472	0	0.55774	0.0045907	0.047766	0.305726	74	9	0.55774
SPAG7	12	0.99691	0.99974	1.0	468	0	0.26569	0.0050747	0.048083	0.305726	75	10	0.26569
ZFP36L1	12	0.98174	0.99725	1.0	435	0	0.41982	0.0051665	0.048093	0.305726	76	10	0.41982
POLE3	12	0.96069	0.98996	1.0	396	1	0.41469	0.0051923	0.048093	0.305726	77	9	0.41469
MBNL1	12	0.99796	0.99986	1.0	473	0	0.25679	0.0053239	0.051184	0.305726	78	10	0.25679
TMEM50A	12	0.97094	0.99377	1.0	415	0	0.25827	0.0063495	0.052314	0.305726	79	10	0.25827
ZNF484	12	0.78966	0.95902	1.0	288	2	0.49439	0.0067403	0.052789	0.305726	80	9	0.49439
GRB2	12	0.67682	0.92794	1.0	222	2	0.24441	0.0067546	0.052789	0.305726	81	10	0.24441
EIF3G	9	0.99818	0.99982	1.0	476	0	0.40413	0.0075409	0.043536	0.305726	82	8	0.40413
TADA2A	12	0.99946	0.99998	1.0	488	0	0.43646	0.0077829	0.054117	0.305726	83	10	0.43646
MSTO1	12	0.89035	0.97442	1.0	343	1	0.32467	0.008069	0.054404	0.305726	84	10	0.32467
USP22	12	0.99918	0.99995	1.0	482	0	0.40285	0.0085138	0.054582	0.305726	85	10	0.40285
GPAA1	12	0.97802	0.99675	1.0	431	0	0.43	0.0087699	0.055732	0.305726	86	9	0.43
CCNI2	12	0.97369	0.99571	1.0	422	0	0.31644	0.008882	0.056039	0.305726	87	9	0.31644
GPS2	12	0.96818	0.99293	1.0	409	0	0.31774	0.0093321	0.056405	0.305726	88	10	0.31774
ZNF281	12	0.98737	0.9986	1.0	441	0	0.35752	0.0096704	0.056603	0.305726	89	9	0.35752
MAU2	12	0.89522	0.97496	1.0	345	1	0.33609	0.0097582	0.056653	0.305726	90	6	0.33609
AGPAT6	12	0.99347	0.99939	1.0	456	0	0.30738	0.0098223	0.056653	0.305726	91	10	0.30738
BCAT2	12	0.99289	0.99931	1.0	455	0	0.37191	0.0099826	0.056663	0.305726	92	9	0.37191
CLEC3B	12	0.99729	0.99977	1.0	470	0	0.22206	0.010024	0.056663	0.305726	93	10	0.22206
A1BG-AS1	12	0.73596	0.94362	1.0	250	2	0.36269	0.010153	0.05693	0.305726	94	9	0.36269
PIGS	12	0.98919	0.99867	1.0	446	0	0.32178	0.010355	0.057158	0.305726	95	9	0.32178
EPB41	12	0.99866	0.99991	1.0	481	0	0.35254	0.010591	0.057287	0.305726	96	10	0.35254
DNAJC5G	12	0.95652	0.98867	1.0	391	1	0.3414	0.013003	0.059189	0.307726	97	8	0.3414
CASR	9	0.14	0.49626	1.0	112	4	-0.015423	0.013345	0.048926	0.305726	98	4	-0.015423
CEBPA	12	0.95921	0.98937	1.0	393	1	0.33831	0.013725	0.059427	0.307726	99	9	0.33831
LOC105371789	6	0.062437	0.23721	1.0	98	3	-0.096695	0.015444	0.039415	0.298753	100	2	-0.096695
UQCC1	12	0.91011	0.97828	1.0	354	1	0.21999	0.018645	0.066084	0.335866	101	6	0.21999
TFRC	12	0.99215	0.99897	1.0	454	0	0.31405	0.019827	0.06659	0.335866	102	9	0.31405
PDGFA	12	0.87672	0.97441	1.0	337	1	0.19478	0.020434	0.066788	0.335866	103	9	0.19478
LAS1L	9	0.80087	0.93127	1.0	300	1	0.32909	0.021047	0.05915	0.307726	104	7	0.32909
CDKN2A-AS1	12	0.97613	0.99626	1.0	428	0	0.19736	0.023257	0.070761	0.347364	105	9	0.19736
PLCG1-AS1	12	0.96583	0.99209	1.0	406	0	0.31018	0.023877	0.071702	0.347364	106	9	0.31018
RXRB	12	0.97224	0.99412	1.0	419	0	0.31983	0.024066	0.071712	0.347364	107	9	0.31983
VEZF1	12	0.99453	0.9995	1.0	460	0	0.35234	0.025341	0.072395	0.347364	108	9	0.35234
MID1	12	0.75608	0.94922	1.0	260	1	0.2844	0.025641	0.072395	0.347364	109	9	0.2844
CCDC101	12	0.99493	0.99951	1.0	463	0	0.41307	0.026891	0.077468	0.368323	110	7	0.41307
OTX2	12	0.99467	0.9995	1.0	461	0	0.37088	0.030069	0.08463	0.384514	111	8	0.37088
EGLN2	12	0.85969	0.97261	1.0	330	1	0.31708	0.03036	0.084888	0.384514	112	7	0.31708
TM4SF5	12	0.79035	0.95968	1.0	289	1	0.30087	0.031355	0.084898	0.384514	113	8	0.30087
FAM110D	12	0.45591	0.84545	1.0	160	3	0.33209	0.031815	0.084898	0.384514	114	7	0.33209
CBX2	12	0.99128	0.99893	1.0	448	0	0.29304	0.032507	0.084898	0.384514	115	9	0.29304
SENP3-EIF4A1	12	0.67705	0.92794	1.0	223	1	0.24672	0.034158	0.085284	0.384514	116	9	0.24672
TMEM138	12	0.9809	0.99724	1.0	434	0	0.28432	0.035289	0.11645	0.517191	117	7	0.28432
LOC100270746	12	0.99663	0.99971	1.0	466	0	0.26305	0.035876	0.11669	0.517191	118	9	0.26305
MYNN	12	0.99938	0.99996	1.0	487	0	0.22314	0.036537	0.11768	0.517199	119	9	0.22314
ATF4	12	0.79259	0.95969	1.0	291	1	0.18088	0.038395	0.12224	0.524662	120	9	0.18088
VPS29	12	0.89827	0.97612	1.0	347	1	0.33188	0.040313	0.12322	0.524662	121	8	0.33188
KDM6A	12	0.96858	0.99294	1.0	411	0	0.31185	0.041737	0.12391	0.524662	122	9	0.31185
EEF1D	12	0.86398	0.97262	1.0	336	1	0.37433	0.042589	0.12695	0.524662	123	8	0.37433
RSRP1	12	0.99204	0.99897	1.0	453	0	0.29247	0.042933	0.12729	0.524662	124	9	0.29247
SOX12	12	0.86338	0.97262	1.0	334	1	0.35633	0.043542	0.1276	0.524662	125	9	0.35633
C21orf59	12	0.99368	0.9994	1.0	458	0	0.23766	0.043872	0.1283	0.524662	126	8	0.23766
ZNF410	12	0.94217	0.9857	1.0	372	1	0.23869	0.044779	0.12913	0.524662	127	9	0.23869
DDX28	12	0.97325	0.99465	1.0	421	0	0.24913	0.044854	0.12913	0.524662	128	8	0.24913
FNTB	12	0.74768	0.94822	1.0	254	1	0.22842	0.045408	0.12941	0.524662	129	9	0.22842
ST3GAL4	12	0.74011	0.94698	1.0	251	1	0.14492	0.050257	0.13353	0.537206	130	6	0.14492
CYB5D1	12	0.98663	0.9983	1.0	440	0	0.25377	0.054447	0.13655	0.541078	131	8	0.25377
FAM134C	12	0.45647	0.84545	1.0	161	3	-0.039849	0.054954	0.13656	0.541078	132	3	-0.039849
GNB2L1	12	0.07449	0.4029	1.0	101	5	0.12105	0.056445	0.13826	0.541702	133	5	0.12105
CAMKK2	9	0.94066	0.9863	1.0	369	0	0.20516	0.056938	0.14726	0.554087	134	7	0.20516
MGAT1	12	0.80523	0.96295	1.0	303	2	0.33044	0.057119	0.13879	0.541702	135	8	0.33044
TOP1	12	0.67098	0.9251	1.0	219	1	0.21214	0.058483	0.14284	0.545224	136	6	0.21214
RAB20	12	0.92411	0.98153	1.0	358	1	0.28248	0.059845	0.14285	0.545224	137	8	0.28248
MPDU1	12	0.98797	0.99861	1.0	444	0	0.27924	0.06122	0.14385	0.545224	138	8	0.27924
YBX2	12	0.9454	0.98695	1.0	375	1	0.31	0.061771	0.14386	0.545224	139	7	0.31
CHRND	12	0.95512	0.98867	1.0	388	1	0.23893	0.068916	0.18096	0.66082	140	7	0.23893
WFDC1	12	0.97785	0.99675	1.0	430	0	0.21229	0.070417	0.18194	0.66082	141	8	0.21229
AGPAT4	12	0.75033	0.94823	1.0	255	1	0.24669	0.070801	0.18195	0.66082	142	8	0.24669
RRBP1	12	0.98916	0.99867	1.0	445	0	0.31752	0.072181	0.18749	0.669462	143	7	0.31752
OTX1	12	0.99585	0.99955	1.0	465	0	0.24451	0.073407	0.18871	0.669462	144	7	0.24451
BARX1	12	0.97294	0.9944	1.0	420	0	0.27903	0.075615	0.18872	0.669462	145	8	0.27903
HIST1H2BH	12	0.60684	0.90932	1.0	201	2	0.21842	0.076986	0.18945	0.669462	146	7	0.21842
FAM20A	12	0.69528	0.93033	1.0	235	1	0.19015	0.078897	0.19188	0.672074	147	8	0.19015
BCL9L	12	0.92943	0.98352	1.0	363	1	0.21293	0.081595	0.19464	0.672074	148	8	0.21293
SMARCE1	12	0.88424	0.97441	1.0	341	1	0.27092	0.083956	0.19608	0.672074	149	8	0.27092
RN7SK	6	0.94932	0.98764	1.0	379	0	0.28825	0.084894	0.1528	0.570818	150	3	0.28825
HIST1H2BG	12	0.71323	0.93873	1.0	240	2	0.26879	0.086678	0.19831	0.672074	151	7	0.26879
ZNF219	12	0.9651	0.99162	1.0	405	0	0.33651	0.087895	0.19983	0.672074	152	7	0.33651
CAB39	12	0.47519	0.86522	1.0	167	3	0.35371	0.09043	0.20174	0.672074	153	8	0.35371
UGT1A9	12	0.65902	0.91982	1.0	214	2	0.28298	0.090633	0.20174	0.672074	154	8	0.28298
TRIM38	12	0.42097	0.8211	1.0	156	1	0.20933	0.09137	0.20175	0.672074	155	8	0.20933
KMT2D	12	0.95501	0.98867	1.0	387	1	0.16785	0.091459	0.20175	0.672074	156	6	0.16785
PHB2	6	0.49075	0.7486	1.0	170	1	0.41985	0.09189	0.15977	0.59264	157	4	0.41985
FAM24B-CUZD1	12	0.46812	0.85603	1.0	164	2	0.25295	0.097359	0.20966	0.693989	158	7	0.25295
TNFRSF8	12	0.93832	0.98569	1.0	367	1	0.1998	0.10141	0.21605	0.710643	159	7	0.1998
SIX6	12	0.8134	0.96608	1.0	309	1	0.2503	0.10527	0.24424	0.777604	160	8	0.2503
TREM1	12	0.97382	0.99571	1.0	423	0	0.20911	0.1064	0.24425	0.777604	161	8	0.20911
TRAPPC2L	12	0.7747	0.95208	1.0	280	2	0.2215	0.10857	0.24896	0.777604	162	8	0.2215
MDH1	12	0.92918	0.98352	1.0	362	1	0.25206	0.1112	0.24897	0.777604	163	8	0.25206
CPSF4	12	0.97461	0.99603	1.0	425	0	0.22358	0.11312	0.25171	0.777604	164	8	0.22358
NFYC	12	0.27671	0.73546	1.0	131	4	0.14943	0.1147	0.25353	0.777604	165	5	0.14943
RNF113A	12	0.024912	0.20551	1.0	89	6	-0.1908	0.11715	0.25394	0.777604	166	4	-0.1908
TAF10	9	0.62199	0.87807	1.0	205	2	0.27296	0.11945	0.21903	0.715949	167	6	0.27296
ARID4B	12	0.94189	0.9857	1.0	371	1	0.2146	0.12011	0.25511	0.777604	168	7	0.2146
IREB2	12	0.54772	0.89538	1.0	189	2	0.18524	0.12259	0.25601	0.777604	169	8	0.18524
YTHDC1	12	0.69401	0.93033	1.0	234	2	0.30435	0.12302	0.25669	0.777604	170	6	0.30435
FAM65A	12	0.79393	0.95969	1.0	293	1	0.24169	0.12487	0.25775	0.777604	171	8	0.24169
OR52B2	12	0.76171	0.95069	1.0	268	1	0.19588	0.12653	0.25877	0.777604	172	7	0.19588
SURF1	12	0.96842	0.99293	1.0	410	0	0.19944	0.12981	0.26582	0.777604	173	7	0.19944
MYBBP1A	12	0.77833	0.95289	1.0	281	2	0.14007	0.13168	0.26687	0.777604	174	5	0.14007
CNPY3	12	0.96103	0.98997	1.0	397	1	0.046423	0.13299	0.26687	0.777604	175	5	0.046423
MCM3	12	0.17342	0.58644	1.0	116	4	0.27124	0.13523	0.26791	0.777604	176	8	0.27124
RPS25	12	0.40924	0.80797	1.0	150	2	0.13412	0.13544	0.26791	0.777604	177	5	0.13412
ZNF236	9	0.86114	0.95184	1.0	332	1	0.30743	0.13619	0.23464	0.760395	178	5	0.30743
LOC100996351	9	0.67123	0.89914	1.0	220	1	0.27624	0.13783	0.23553	0.760395	179	5	0.27624
CPSF7	12	0.82669	0.96801	1.0	317	1	0.21824	0.13796	0.27139	0.777604	180	7	0.21824
DNAH17	12	0.73552	0.94362	1.0	249	2	0.16932	0.13828	0.27139	0.777604	181	6	0.16932
MCM5	12	0.97087	0.99377	1.0	414	0	0.13422	0.13851	0.27139	0.777604	182	5	0.13422
ZKSCAN8	12	0.39446	0.79866	1.0	149	3	0.17927	0.14062	0.27238	0.777604	183	8	0.17927
CYP2C18	12	0.96721	0.99293	1.0	408	0	0.17779	0.14111	0.2736	0.777604	184	8	0.17779
PGAP3	12	0.97998	0.99704	1.0	433	0	0.22164	0.14707	0.27803	0.777604	185	6	0.22164
LOC105375800	12	0.83044	0.96802	1.0	318	1	0.13611	0.14712	0.27803	0.777604	186	6	0.13611
SURF4	12	0.51233	0.87349	1.0	175	3	0.26905	0.14746	0.27803	0.777604	187	7	0.26905
ASB16-AS1	12	0.81366	0.96608	1.0	310	2	0.25067	0.14892	0.28102	0.777627	188	7	0.25067
HIST1H3F	12	0.34608	0.77314	1.0	147	3	0.16458	0.15049	0.28102	0.777627	189	6	0.16458
ADNP	12	0.75935	0.94923	1.0	264	2	0.19676	0.16266	0.28906	0.793839	190	7	0.19676
SUSD5	12	0.55576	0.89683	1.0	193	3	0.12757	0.17046	0.29142	0.793839	191	6	0.12757
PHF23	12	0.67732	0.92794	1.0	224	2	0.14342	0.1711	0.29143	0.793839	192	6	0.14342
SIRT5	12	0.85937	0.97261	1.0	329	1	0.26982	0.17593	0.29812	0.796803	193	7	0.26982
WRAP53	12	0.72608	0.94139	1.0	246	1	0.1981	0.17744	0.29942	0.796803	194	7	0.1981
CSK	12	0.79148	0.95968	1.0	290	2	0.18959	0.1786	0.30062	0.796803	195	7	0.18959
DCPS	12	0.75201	0.94823	1.0	258	2	0.17571	0.17889	0.30062	0.796803	196	7	0.17571
B3GNT2	12	0.92552	0.98154	1.0	359	1	0.10462	0.18347	0.30172	0.796803	197	5	0.10462
MEIKIN	12	0.81581	0.96609	1.0	312	2	0.19914	0.18391	0.30172	0.796803	198	6	0.19914
WDHD1	12	0.71507	0.93874	1.0	241	2	0.19378	0.18913	0.30844	0.796803	199	7	0.19378
ABCA1	12	0.96913	0.99294	1.0	412	0	0.19253	0.19088	0.31231	0.796803	200	7	0.19253
SETD1A	12	0.65923	0.91982	1.0	215	1	0.17525	0.19191	0.31231	0.796803	201	6	0.17525
SCAMP2	12	0.68524	0.92909	1.0	229	2	0.10325	0.19213	0.31231	0.796803	202	5	0.10325
CUL5	12	0.65071	0.91845	1.0	210	2	0.18687	0.19431	0.31232	0.796803	203	7	0.18687
RHOB	12	0.29674	0.74682	1.0	139	4	-0.028887	0.19498	0.31232	0.796803	204	5	-0.028887
CHAF1B	12	0.92724	0.98224	1.0	360	1	0.22509	0.19662	0.31232	0.796803	205	6	0.22509
FRYL	12	0.92843	0.98293	1.0	361	1	0.040307	0.20519	0.31592	0.798215	206	5	0.040307
STK11	12	0.95345	0.98866	1.0	385	1	0.22115	0.20685	0.31593	0.798215	207	7	0.22115
FAM71B	12	0.68278	0.92908	1.0	227	2	0.019265	0.20991	0.32169	0.799307	208	5	0.019265
TFDP1	12	0.19191	0.61856	1.0	118	3	0.22994	0.2132	0.3217	0.799307	209	7	0.22994
EMP3	12	0.8906	0.97442	1.0	344	1	0.23236	0.21916	0.32719	0.799307	210	7	0.23236
ACAT2	12	0.98971	0.99872	1.0	447	0	0.20981	0.22066	0.3272	0.799307	211	7	0.20981
DAGLA	12	0.80728	0.96296	1.0	305	2	0.1668	0.22133	0.3272	0.799307	212	7	0.1668
DEF6	12	0.95599	0.98867	1.0	389	1	0.18879	0.22267	0.3288	0.799307	213	7	0.18879
CITED2	12	0.96314	0.99161	1.0	403	0	0.15259	0.22297	0.3288	0.799307	214	7	0.15259
COPS2	12	0.99362	0.9994	1.0	457	0	0.11947	0.22502	0.33011	0.799307	215	5	0.11947
COPS3	12	0.95747	0.98936	1.0	392	1	0.17586	0.22639	0.33012	0.799307	216	7	0.17586
TEN1	12	0.49915	0.87348	1.0	171	3	0.054096	0.22751	0.34724	0.836907	217	4	0.054096
CAPZA1	12	0.94695	0.98695	1.0	376	1	0.17207	0.23367	0.37131	0.876932	218	6	0.17207
ZNF233	12	0.81167	0.96457	1.0	307	2	0.23048	0.2346	0.37255	0.876932	219	7	0.23048
ZNF506	12	0.96921	0.99294	1.0	413	0	0.19285	0.23838	0.37556	0.876932	220	6	0.19285
FBXL8	12	0.96221	0.99057	1.0	400	1	0.16093	0.23981	0.37666	0.876932	221	7	0.16093
HARBI1	12	0.76732	0.95207	1.0	273	2	0.12714	0.24342	0.38051	0.876932	222	6	0.12714
AKAP9	12	0.97808	0.99675	1.0	432	0	0.19703	0.24365	0.38051	0.876932	223	6	0.19703
MROH2A	12	0.60341	0.90931	1.0	199	2	0.18172	0.24437	0.38052	0.876932	224	7	0.18172
FOXB1	12	0.89734	0.97612	1.0	346	1	0.14105	0.24507	0.38229	0.876932	225	6	0.14105
MBOAT7	12	0.7681	0.95207	1.0	274	2	0.082621	0.24604	0.38229	0.876932	226	4	0.082621
BRD2	12	0.61383	0.90932	1.0	202	1	0.1751	0.24614	0.38229	0.876932	227	7	0.1751
EWSR1	12	0.55541	0.89683	1.0	192	2	0.22765	0.24793	0.3823	0.876932	228	6	0.22765
PSMD12	12	0.59129	0.90671	1.0	198	2	0.21944	0.24826	0.38827	0.88289	229	7	0.21944
HTRA1	12	0.81399	0.96608	1.0	311	2	0.18364	0.25839	0.39417	0.892437	230	6	0.18364
CREG2	12	0.52917	0.88997	1.0	180	1	0.17028	0.2667	0.3992	0.899913	231	7	0.17028
DMPK	12	0.27948	0.73547	1.0	134	4	0.020113	0.26982	0.40658	0.912618	232	6	0.020113
C16orf62	12	0.47181	0.86405	1.0	165	2	0.14835	0.27336	0.42466	0.937012	233	6	0.14835
PACRGL	12	0.72588	0.94139	1.0	245	2	0.034308	0.27348	0.42466	0.937012	234	3	0.034308
EGFR	12	0.13437	0.5533	1.0	110	5	0.084105	0.27502	0.42573	0.937012	235	6	0.084105
RFX8	12	0.76423	0.9507	1.0	270	1	0.23057	0.27934	0.43226	0.937012	236	7	0.23057
COX5A	12	0.75505	0.94823	1.0	259	1	0.14679	0.28009	0.43226	0.937012	237	7	0.14679
TCP10	12	0.34384	0.77314	1.0	146	3	0.17165	0.28652	0.44252	0.937012	238	7	0.17165
RDH14	12	0.93252	0.98394	1.0	365	1	0.15148	0.28728	0.44253	0.937012	239	7	0.15148
MCCC2	12	0.96268	0.99058	1.0	402	1	0.18331	0.28766	0.44253	0.937012	240	7	0.18331
USP17L2	12	0.78945	0.95902	1.0	287	1	0.15719	0.29493	0.44683	0.937012	241	7	0.15719
PROX1	12	0.45695	0.84545	1.0	162	3	0.17578	0.29532	0.44683	0.937012	242	7	0.17578
OR13C2	12	0.78116	0.95492	1.0	282	2	0.055861	0.30036	0.448	0.937012	243	5	0.055861
WWP1	12	0.85494	0.97261	1.0	326	1	0.16789	0.30073	0.448	0.937012	244	7	0.16789
TFE3	12	0.19151	0.61855	1.0	117	4	0.02377	0.30152	0.44879	0.937012	245	5	0.02377
SPI1	12	0.54243	0.89122	1.0	186	2	0.20905	0.30345	0.44992	0.937012	246	7	0.20905
